date,de_price,ro_price,de_temp_mean,de_temp_max,de_temp_min,ro_temp_mean,ro_temp_max,ro_temp_min,ro_nuclear,ro_hydro,ro_coal,ro_gas,ro_wind,ro_solar,gas_price,ro_consumption,ro_residual_load
2020-02-23,7.152083333333334,30.71713215093281,6.5,7.5,4.1,5.7,11.3,0.3,1426.9166666666667,415.8333333333333,116.75,1146.8333333333333,1650.75,106.08333333333331,9.166666666666666,6391.583333333333,4634.75
2020-02-24,28.9025,38.58798424391902,5.1,7.2,3.5,9.3,16.1,1.8,1407.8333333333333,592.0,117.41666666666669,1425.7083333333333,1973.375,169.375,9.045000076293944,7230.083333333333,5087.333333333333
2020-02-25,24.753333333333337,38.65396150030892,7.9,9.8,4.1,5.5,13.9,-1.4,1425.9166666666667,529.875,117.20833333333331,1496.0,1422.5833333333333,198.08333333333337,9.005000114440918,7311.583333333333,5690.916666666667
2020-02-26,31.921666666666667,36.21390701860136,2.7,4.3,1.5,9.2,17.9,1.6,1418.6666666666667,578.4166666666666,185.79166666666663,1506.9166666666667,1149.1666666666667,138.91666666666666,9.06999969482422,7243.125,5955.041666666667
2020-02-27,38.3575,36.5511478611476,2.6,5.7,1.0,7.8,12.9,2.3,1410.2083333333333,691.8333333333334,208.79166666666663,1574.0833333333333,1410.7916666666667,80.0,8.869999885559082,7397.125,5906.333333333333
2020-02-28,29.825833333333335,40.17739333082612,3.0,7.2,-0.2,4.9,9.6,0.3,1410.7916666666667,995.0416666666666,117.5,1658.875,646.25,98.95833333333331,8.875,7479.041666666667,6733.833333333333
2020-02-29,8.68875,38.230843834040606,6.7,11.8,1.5,5.0,9.4,1.1,1424.2708333333333,728.7041666666668,115.45833333333331,1251.2583333333334,505.44166666666666,151.74583333333334,8.87833340962728,6872.754166666667,6215.570833333334
2020-03-01,8.358333333333333,26.529733442288578,6.6,9.9,3.5,5.8,12.8,-0.1,1425.2916666666667,171.125,115.625,885.0416666666666,1934.125,145.625,8.881666819254557,6302.791666666667,4223.041666666667
2020-03-02,33.25125,36.39265226371655,5.9,9.0,3.5,7.2,16.6,0.6,1414.9166666666667,433.875,117.75,1194.5416666666667,1465.9166666666667,129.04166666666666,8.885000228881836,7276.875,5681.916666666667
2020-03-03,36.41833333333333,36.782813989320815,4.3,6.6,2.3,11.4,19.7,3.8,1425.0833333333333,500.625,115.16666666666669,1177.25,1051.9583333333333,88.58333333333333,9.170000076293944,7268.833333333333,6128.291666666667
2020-03-04,39.61666666666667,38.05828190661868,3.6,7.9,0.6,13.2,19.2,7.5,1421.625,589.375,122.95833333333331,1417.875,1647.2083333333333,77.125,8.90999984741211,7306.083333333333,5581.75
2020-03-05,35.834583333333335,39.41715074498274,4.5,10.0,-1.0,8.2,9.6,6.7,1412.8666666666668,715.3416666666667,116.25,1563.3625,385.85,63.95,8.850000381469727,7424.016666666666,6974.216666666667
2020-03-06,30.746666666666663,36.12266148106774,5.3,7.5,3.9,9.4,14.0,5.3,1409.125,527.8333333333334,115.54166666666669,1582.9166666666667,641.6666666666666,138.375,8.645000457763672,7215.0,6434.958333333333
2020-03-07,28.66333333333333,30.42642776348499,4.4,6.6,2.2,11.1,18.0,4.7,1426.7083333333333,373.5,115.16666666666669,1210.4583333333333,449.0833333333333,144.91666666666666,8.638333638509115,6588.833333333333,5994.833333333333
2020-03-08,17.2825,24.798147728361727,5.2,9.8,0.4,10.6,14.9,7.1,1425.7958333333331,247.47916666666663,68.79166666666667,866.4791666666666,534.6,51.958333333333336,8.631666819254557,6183.354166666667,5596.8
2020-03-09,37.07333333333333,38.79275479113543,6.9,9.9,4.3,8.9,11.6,7.1,1409.6666666666667,408.7916666666667,114.25,1369.9583333333333,430.8333333333333,44.416666666666664,8.625,7201.833333333333,6726.583333333333
2020-03-10,22.245,30.174320016341024,5.7,9.6,2.7,9.7,13.3,7.2,1404.9375,400.325,107.45833333333331,1183.6541666666667,1724.3041666666668,72.75,8.994999885559082,7335.583333333333,5538.529166666667
2020-03-11,22.996666666666663,34.830751054826045,9.6,12.1,7.4,10.1,15.1,5.8,1414.2083333333333,528.0833333333334,199.04166666666663,1168.75,1210.4583333333333,135.25,9.369999885559082,7262.583333333333,5916.875
2020-03-12,12.245416666666666,37.48346274035102,9.5,12.4,5.2,11.2,18.4,4.7,1414.3333333333333,401.5416666666667,238.70833333333337,1132.2916666666667,760.0416666666666,217.16666666666663,9.324999809265137,7025.041666666667,6047.833333333333
2020-03-13,17.650000000000002,35.486569037366785,5.8,9.2,3.6,13.1,21.0,5.2,1408.2083333333333,505.2083333333333,234.58333333333337,1120.4166666666667,894.5416666666666,186.29166666666663,9.28499984741211,6965.833333333333,5885.0
2020-03-14,29.43125,33.18190385077321,2.6,6.7,-2.5,10.0,13.6,6.9,1415.8333333333333,532.0416666666666,117.20833333333331,1127.2916666666667,711.0833333333334,138.625,9.103333155314129,6454.166666666667,5604.458333333333
2020-03-15,4.889166666666667,15.111983529739677,5.2,11.3,-0.4,4.0,7.8,-1.6,1424.875,170.875,111.58333333333331,832.125,1709.0,140.54166666666666,8.921666463216146,6132.833333333333,4283.291666666667
2020-03-16,31.42125,32.15942136512758,7.9,15.5,2.8,1.3,7.9,-3.8,1407.625,610.5541666666667,117.125,1161.7416666666666,304.02500000000003,263.9583333333333,8.739999771118164,7037.954166666666,6469.974999999999
2020-03-17,28.03625,31.452413521869858,8.2,14.6,1.9,3.6,12.6,-2.2,1406.6666666666667,403.7083333333333,120.66666666666669,1195.7083333333333,716.625,247.75,8.470000267028809,7078.416666666667,6114.041666666667
2020-03-18,26.6125,29.255548506521535,10.4,15.6,5.1,6.1,12.7,-1.5,1424.9125,475.1583333333333,114.41666666666669,1199.7916666666667,199.2625,225.45833333333337,8.265000343322754,6977.666666666667,6552.945833333334
2020-03-19,28.62875,30.103636495479037,9.9,13.4,6.2,7.8,16.6,-0.7,1421.375,820.7083333333334,114.83333333333331,1204.0833333333333,237.375,229.875,8.545000076293945,6868.416666666667,6401.166666666667
2020-03-20,24.84583333333333,26.046107249817652,6.7,8.9,4.3,11.9,19.9,3.5,1412.4583333333333,493.5416666666667,114.5,1188.4583333333333,703.5833333333334,207.04166666666663,8.295000076293945,6682.291666666667,5771.666666666667
2020-03-21,10.29,22.643715763505725,3.5,5.8,-0.2,13.2,21.4,5.7,1412.125,230.125,113.625,1180.7916666666667,1096.1666666666667,207.25,8.146666685740152,6053.375,4749.958333333333
2020-03-22,-0.7570833333333334,16.289438081004885,1.0,4.8,-2.9,5.9,9.9,2.7,1425.3333333333333,330.2916666666667,112.08333333333331,960.9583333333334,1328.75,77.54166666666667,7.99833329518636,5913.708333333333,4507.416666666667
2020-03-23,17.172916666666666,20.943458780575124,-0.2,4.8,-4.7,1.9,3.7,0.9,1406.8333333333333,395.0833333333333,112.66666666666669,1267.7916666666667,2240.0833333333335,43.833333333333336,7.849999904632568,7052.583333333333,4768.666666666667
2020-03-24,20.5625,19.587682153537862,0.7,6.3,-4.5,1.8,4.2,-0.4,1412.0,357.375,122.41666666666669,1262.2916666666667,2632.9166666666665,109.79166666666669,7.909999847412109,7096.25,4353.541666666667
2020-03-25,23.0775,28.043601433132668,2.1,8.0,-2.8,3.7,6.7,0.4,1420.0833333333333,468.5833333333333,113.33333333333331,1205.0833333333333,2072.2083333333335,121.5,7.744999885559082,6913.666666666667,4719.958333333333
2020-03-26,22.295,25.030251956530616,4.3,9.8,-1.6,8.0,12.9,3.8,1423.1666666666667,273.9166666666667,113.29166666666669,1070.2083333333333,2434.4166666666665,163.41666666666666,7.574999809265137,6829.916666666667,4232.083333333333
2020-03-27,21.57625,26.887370681915495,7.9,14.7,2.5,10.1,16.0,5.3,1427.1666666666667,214.79166666666663,114.29166666666669,1067.75,1919.9166666666667,241.91666666666663,7.21999979019165,6492.083333333333,4330.25
2020-03-28,13.817916666666669,31.73804878969495,7.1,13.5,1.4,10.9,17.5,4.8,1428.6666666666667,438.4583333333333,115.79166666666669,1036.875,611.875,216.70833333333337,7.1116665204366045,5888.458333333333,5059.875
2020-03-29,5.0529166666666665,20.835993971583957,2.6,5.1,-3.8,11.5,19.2,4.2,1429.2333333333331,201.525,115.16666666666669,810.5749999999999,925.7916666666666,211.54583333333335,7.0033332506815595,5348.691666666667,4211.358333333334
2020-03-30,23.61875,32.62735830769511,-0.1,3.1,-4.0,12.1,18.1,6.2,1407.3041666666668,485.4583333333333,115.95833333333331,1012.3041666666668,1090.1208333333334,183.1625,6.894999980926514,6213.650000000001,4940.3625
2020-03-31,25.145,30.44861466620628,0.7,3.8,-2.8,2.9,5.7,1.4,1422.6666666666667,586.4583333333334,113.625,1136.2916666666667,1507.1666666666667,84.41666666666667,6.900000095367432,6653.333333333333,5061.75
2020-04-01,23.553749999999997,26.19937622346234,3.4,8.4,-2.0,3.9,7.3,0.9,1413.3333333333333,758.0416666666666,274.8333333333333,1113.6666666666667,722.9583333333334,176.70833333333334,6.824999809265137,6561.208333333333,5661.541666666667
2020-04-02,19.68125,31.974004534822537,6.1,9.1,2.2,5.6,10.9,0.6,1402.6666666666667,691.375,230.25,1144.75,453.8333333333333,223.54166666666663,6.934999942779541,6456.583333333333,5779.208333333333
2020-04-03,22.844166666666663,35.50169609442559,6.8,9.9,2.3,7.1,15.1,-1.0,1413.9708333333335,571.1583333333333,114.91666666666669,820.5416666666666,747.0875,265.3333333333333,6.920000076293945,6273.5,5261.079166666666
2020-04-04,19.36625,22.739399173983102,6.6,11.2,1.4,9.7,15.9,2.4,1426.5416666666667,822.1666666666666,113.125,817.7916666666666,307.7083333333333,181.58333333333337,7.041666666666667,5899.791666666667,5410.5
2020-04-05,1.9129166666666668,3.720723492213678,8.0,15.0,0.9,11.7,17.1,5.8,1425.9333333333334,292.31666666666666,111.875,741.1374999999999,2198.1583333333333,198.45833333333337,7.163333257039388,5466.2,3069.5791666666664
2020-04-06,18.547083333333333,20.93977621778685,11.7,20.0,4.8,9.7,14.9,4.0,1407.4166666666667,473.875,113.45833333333331,743.5416666666666,2147.7083333333335,276.75,7.284999847412109,6135.5,3711.0416666666665
2020-04-07,23.609583333333333,35.09553985134641,11.8,18.5,5.3,9.3,16.7,1.9,1406.7041666666669,664.6916666666667,113.79166666666669,1005.4291666666668,739.975,274.375,7.284999847412109,6117.454166666666,5103.104166666667
2020-04-08,26.60625,30.36728310643863,12.4,20.9,5.1,10.8,18.3,3.0,1415.85,675.7583333333333,78.54166666666667,1004.9166666666666,292.07916666666665,269.8208333333333,7.260000228881836,6043.7,5481.795833333334
2020-04-09,23.7675,28.592148542631563,11.6,17.5,6.4,13.1,21.3,3.1,1415.4583333333333,651.7083333333334,69.08333333333333,894.9583333333334,356.2083333333333,262.6666666666667,7.28000020980835,5980.0,5361.125
2020-04-10,22.967916666666667,25.564574015791507,8.6,14.6,2.2,16.0,24.0,6.1,1424.9583333333333,674.4166666666666,68.125,643.0833333333334,955.0833333333334,252.375,7.28000020980835,5880.375,4672.916666666667
2020-04-11,20.638333333333332,26.476623391071133,7.7,14.1,0.5,13.3,18.4,8.7,1425.2333333333331,732.7958333333332,68.95833333333333,669.1666666666666,411.4583333333333,257.1958333333333,7.28000020980835,5581.337500000001,4912.683333333333
2020-04-12,11.183333333333332,14.349563674415398,12.5,21.8,2.6,12.6,19.3,4.5,1424.9166666666667,441.7083333333333,68.08333333333333,631.0833333333334,848.0,257.4166666666667,7.28000020980835,5088.625,3983.2083333333335
2020-04-13,-16.05875,11.366874550518006,7.5,9.9,2.8,14.3,21.5,5.1,1403.0416666666667,415.0416666666667,68.33333333333333,612.7916666666666,1771.25,223.04166666666663,7.28000020980835,5789.291666666667,3795.0
2020-04-14,21.098333333333333,24.024124353630196,5.7,9.8,0.3,14.6,22.5,5.1,1418.7833333333335,824.3583333333332,66.25,630.5625,1497.1291666666666,110.57916666666668,6.875,6050.283333333333,4442.579166666666
2020-04-15,20.357083333333332,25.195555954796045,8.9,14.5,4.5,7.0,12.4,2.4,1412.625,847.625,85.83333333333333,908.4166666666666,922.7916666666666,245.79166666666663,6.650000095367432,6072.916666666667,4904.333333333333
2020-04-16,25.41,25.839346572084576,11.1,16.7,4.8,11.0,17.9,2.7,1405.75,825.375,68.125,865.0833333333334,1049.2916666666667,279.1666666666667,6.90500020980835,5823.625,4495.166666666667
2020-04-17,27.710416666666664,27.530930041493203,10.5,15.8,4.8,14.3,22.1,6.6,1412.3,926.1916666666666,68.04166666666667,784.9125,401.2708333333333,241.7125,6.994999885559082,5258.591666666666,4615.608333333334
2020-04-18,19.734166666666667,25.454596340626495,10.1,16.1,3.9,16.3,23.1,8.3,1422.25,834.8333333333334,68.66666666666667,577.75,736.3333333333334,239.875,6.869999885559082,5303.041666666667,4326.833333333333
2020-04-19,6.5183333333333335,18.51458970313205,8.8,12.8,4.9,16.2,23.5,9.4,1420.625,566.3333333333334,67.70833333333333,568.9583333333334,479.7083333333333,167.875,6.744999885559082,4482.291666666667,3834.7083333333335
2020-04-20,2.4479166666666665,27.056024415837737,9.3,14.8,3.2,10.7,14.1,6.9,1419.875,530.5,68.08333333333333,747.625,1112.2916666666667,175.25,6.619999885559082,4629.541666666667,3342.0
2020-04-21,-16.168333333333333,26.453116029865416,11.0,16.6,5.1,10.2,14.8,5.2,1404.0,637.3333333333334,75.41666666666667,792.8333333333334,481.0,214.91666666666663,6.315000057220459,5400.25,4704.333333333333
2020-04-22,9.179166666666667,31.576307375914027,12.1,18.1,5.7,10.1,15.9,3.7,1376.875,919.5,65.04166666666667,755.9583333333334,412.875,276.375,6.224999904632568,5767.5,5078.25
2020-04-23,27.994583333333335,33.72725954774604,13.5,20.4,5.6,11.3,17.8,4.0,1386.2833333333335,672.2791666666667,62.541666666666664,730.25,366.8041666666666,279.1666666666667,6.054999828338623,5564.154166666667,4918.1875
2020-04-24,19.67,29.86977777348687,14.2,21.5,6.7,13.1,20.1,3.8,1389.8041666666668,529.6125000000001,64.75,689.75,872.4541666666668,269.9583333333333,5.769999980926514,5502.529166666667,4360.116666666667
2020-04-25,17.700416666666666,22.484773493228744,11.0,14.1,7.8,16.2,22.7,8.6,1421.8291666666669,823.5583333333334,65.125,478.93333333333334,1292.225,237.35,5.826666673024495,5403.816666666667,3874.241666666667
2020-04-26,18.883333333333333,23.327519426174465,12.1,17.1,6.9,15.2,20.9,8.9,1420.3708333333334,712.1875,65.125,482.75416666666666,919.5875,228.66666666666663,5.8833333651224775,4975.233333333334,3826.9791666666665
2020-04-27,25.521666666666665,35.96942455997006,13.9,21.7,4.1,14.4,20.1,8.6,1388.0583333333334,861.8583333333332,64.79166666666667,724.7416666666667,555.0083333333333,276.6458333333333,5.940000057220459,5636.783333333333,4805.125
2020-04-28,24.815833333333337,25.826556563163667,15.7,22.5,8.4,15.7,22.4,6.2,1401.0458333333331,479.4125,147.54166666666666,678.1541666666667,1799.2791666666665,252.5,6.144999980926514,5772.029166666667,3720.258333333333
2020-04-29,22.907083333333333,24.022300944622742,12.2,17.0,8.9,17.7,25.0,9.2,1409.9166666666667,953.1666666666666,182.91666666666663,716.5,1024.7083333333333,206.91666666666663,6.014999866485596,5741.208333333333,4509.583333333333
2020-04-30,19.07625,27.68464636104098,13.4,17.5,8.7,17.3,23.8,11.9,1404.15,879.6708333333332,172.04166666666666,642.3041666666667,192.60416666666663,187.5875,6.21999979019165,5678.133333333334,5297.941666666667
